20
1000.0,1000.0,965.62,999.97,999.98,999.97,999.97,999.97,999.99,999.85,999.97,965.27,999.99,999.97,1000.0,968.14,999.97,999.99,999.99,999.99,999.99,1000.0,964.27,999.98,999.92,999.92,999.99,964.27,0.016732,2
999.76,926.67,958.81,989.17,999.93,981.65,999.82,999.93,899.83,999.93,999.93,999.95,999.95,999.98,849.8,999.3,831.72,998.14,999.4,998.58,997.81,998.58,998.17,998.17,998.19,999.39,999.98,831.72,0.069061,14
997.17,997.2,997.19,998.57,997.14,998.58,997.19,998.56,997.2,997.28,995.9,993.08,994.92,998.55,998.53,997.11,997.16,994.24,997.13,995.69,997.09,997.07,999.98,997.15,995.64,999.87,997.1,994.24,0.001378,1
1000.0,999.94,913.92,870.55,927.7,970.7,998.25,956.95,923.14,964.26,923.46,941.2,989.93,911.32,999.89,999.61,999.52,999.71,997.16,468.09,999.77,999.66,999.87,999.69,553.61,999.8,999.6,468.09,0.224066,12
1000.0,1000.0,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,999.99,1000.0,999.99,999.99,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5e-06,7
1000.0,915.66,999.96,999.97,999.96,999.97,999.95,999.96,999.95,999.97,999.99,999.95,999.98,999.97,825.67,999.99,999.99,999.99,999.99,999.98,999.99,999.98,999.98,1000.0,999.98,1000.0,999.99,825.67,0.064373,8
1000.0,999.88,997.94,999.94,998.16,999.92,999.97,998.63,996.5,999.5,997.48,997.47,582.43,998.38,996.6,999.87,999.91,999.91,999.92,999.93,999.82,999.92,999.88,999.87,999.85,999.84,999.87,975.9,0.110496,5
1000.0,999.95,999.88,999.94,999.96,999.99,999.99,998.59,999.99,999.17,999.99,999.96,999.99,999.94,999.97,999.92,999.99,980.54,1000.0,1000.0,999.96,1000.0,999.99,1000.0,1000.0,1000.0,999.99,980.54,0.006764,7
998.55,998.45,998.54,998.57,998.58,999.93,998.54,995.84,998.55,999.93,999.92,998.55,997.2,998.6,997.08,992.41,997.11,996.54,993.72,994.46,993.78,994.5,993.89,997.95,995.86,995.94,998.59,992.41,0.001782,2
1000.0,1000.0,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,999.99,999.99,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5e-06,6
1000.0,999.99,999.99,999.99,999.99,999.98,999.99,999.99,999.99,999.99,998.61,999.99,999.99,999.98,1000.0,1000.0,1000.0,1000.0,998.64,1000.0,1000.0,1000.0,999.96,999.98,1000.0,1000.0,997.24,997.24,0.000999,14
1000.0,975.35,999.89,987.1,996.49,999.8,999.97,999.87,982.69,999.76,996.32,999.92,995.87,999.87,999.59,996.54,998.09,996.9,992.53,999.79,997.33,999.8,989.39,997.51,998.1,997.18,994.5,989.39,0.007095,4
1000.0,999.99,1000.0,999.99,999.99,999.99,999.99,1000.0,999.99,999.99,999.99,1000.0,1000.0,999.97,1000.0,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,8e-06,2
1000.0,999.28,999.95,999.92,998.57,999.85,999.96,999.95,999.96,999.97,999.95,999.94,999.98,838.81,999.83,999.89,999.93,999.88,956.58,999.92,999.9,999.92,999.94,999.89,999.88,999.79,999.34,956.58,0.042723,6
1000.0,999.87,1000.0,999.99,1000.0,999.99,999.99,1000.0,999.99,1000.0,1000.0,999.99,999.92,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,999.95,1000.0,999.95,3.7e-05,5
1000.0,983.58,985.48,975.66,959.21,974.99,975.7,981.23,983.8,983.67,967.44,981.46,972.92,975.48,995.13,999.82,999.81,996.96,876.74,997.83,772.35,999.92,995.76,999.84,878.25,996.99,999.82,772.35,0.081546,6
1000.0,1000.0,1000.0,1000.0,1000.0,999.94,1000.0,999.89,645.08,999.94,645.38,1000.0,999.99,999.94,1000.0,1000.0,1000.0,1000.0,999.94,1000.0,999.94,685.16,999.94,684.98,1000.0,999.94,999.95,684.98,0.180264,8
1000.0,950.94,999.94,638.66,999.92,997.87,999.91,453.88,999.35,999.94,999.94,620.67,998.47,999.93,629.58,991.89,674.25,992.7,641.78,990.32,432.94,691.82,992.74,996.03,991.8,990.09,992.72,432.94,0.296542,9
1000.0,999.98,998.29,998.59,999.97,147.09,999.85,999.98,999.99,999.99,998.6,999.98,999.83,999.98,999.65,145.71,999.98,999.99,998.31,999.79,999.99,1000.0,999.99,999.98,1000.0,999.99,999.99,145.71,0.428748,9
1000.0,1000.0,1000.0,999.9,1000.0,999.99,1000.0,999.99,1000.0,999.99,999.99,999.99,1000.0,999.99,1000.0,1000.0,999.99,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,2.5e-05,6
20
651.61,998.69,999.99,999.19,651.81,999.77,999.21,0.0,999.17,1000.0,128.93,1000.0,1000.0,999.99,313.92,1000.0,488.25,999.49,1000.0,488.09,998.08,759.91,1000.0,998.42,1000.0,1000.0,1000.0,313.92,0.538193,4
1000.0,997.41,993.22,999.41,999.97,999.93,999.88,570.61,995.19,999.91,996.83,998.49,998.32,625.85,0.0,999.77,724.04,999.21,997.3,994.94,999.64,0.0,994.99,805.16,997.0,996.75,994.74,0.0,0.533251,11
1000.0,0.0,999.99,1000.0,999.97,999.97,999.98,0.0,999.99,999.99,999.99,999.98,0.0,999.99,999.97,1000.0,1000.0,1000.0,1000.0,1000.0,999.76,1000.0,1000.0,1000.0,999.99,1000.0,1000.0,999.76,0.522233,12
1000.0,0.0,984.6,981.82,986.54,983.54,982.25,0.0,985.0,983.89,982.71,999.09,0.0,982.07,999.89,999.91,999.93,999.93,999.87,999.91,998.53,998.53,621.11,999.91,799.97,998.53,999.9,621.11,0.552177,2
1000.0,0.0,922.75,918.29,956.99,906.31,904.92,918.69,0.0,911.46,912.58,927.07,0.0,924.3,991.54,996.89,783.49,559.24,998.88,999.57,987.36,995.48,995.36,993.77,769.9,994.94,778.46,559.24,0.557501,11
1000.0,998.59,999.87,999.62,0.0,999.97,998.41,998.59,999.97,998.64,998.59,815.1,998.65,999.97,999.89,999.89,999.98,0.0,0.0,999.78,999.98,999.99,999.98,999.98,999.62,999.98,999.94,0.0,0.525754,5
1000.0,0.0,999.97,1000.0,999.99,999.95,999.84,0.0,999.95,999.99,999.99,999.92,0.0,999.99,999.86,999.96,1000.0,1000.0,996.76,999.99,999.99,999.98,1000.0,1000.0,999.99,999.99,1000.0,996.76,0.522235,7
1000.0,999.69,995.77,999.78,999.16,999.96,877.34,999.22,999.68,999.21,998.02,344.18,998.94,998.84,0.0,999.87,127.28,999.92,999.88,999.6,999.88,999.88,999.82,999.81,998.67,952.11,999.8,0.0,0.542811,6
1000.0,0.0,999.98,999.99,1000.0,999.99,999.98,0.0,0.0,969.38,999.93,999.99,971.99,999.99,1000.0,999.99,1000.0,1000.0,999.99,966.64,1000.0,1000.0,1000.0,999.95,999.99,1000.0,999.99,966.64,0.522518,10
1000.0,0.0,997.59,999.93,999.93,992.03,999.11,999.96,0.0,999.05,999.29,593.45,0.0,999.93,999.88,644.53,997.68,997.13,995.62,999.14,999.11,993.19,999.04,984.58,999.2,999.08,996.14,644.53,0.551493,13
1000.0,0.0,999.39,999.34,999.96,998.11,999.96,998.58,997.39,680.37,704.17,998.82,997.61,164.46,999.98,721.92,676.98,999.98,751.68,999.99,999.94,520.05,999.36,999.24,413.73,0.0,998.35,0.0,0.59748,12
